time_s,x_m,y_m,theta_rad,target_x_m,target_y_m,distance_to_target_m,accumulated_distance_m,is_colliding
34.27,-0.4454,-0.7624,0.0619,-0.2500,-0.7500,0.1958,1.2353,0
34.30,-0.4441,-0.7623,0.0619,-0.2500,-0.7500,0.1945,1.2366,0
34.34,-0.4428,-0.7622,0.0619,-0.2500,-0.7500,0.1932,1.2379,0
34.37,-0.4416,-0.7621,0.0644,-0.2500,-0.7500,0.1920,1.2391,0
34.40,-0.4403,-0.7621,0.0644,-0.2500,-0.7500,0.1907,1.2404,0
34.43,-0.4390,-0.7620,0.0644,-0.2500,-0.7500,0.1894,1.2417,0
34.46,-0.4377,-0.7619,0.0644,-0.2500,-0.7500,0.1881,1.2430,0
34.50,-0.4364,-0.7618,0.0644,-0.2500,-0.7500,0.1868,1.2443,0
34.53,-0.4352,-0.7617,0.0644,-0.2500,-0.7500,0.1855,1.2456,0
34.56,-0.4339,-0.7616,0.0644,-0.2500,-0.7500,0.1842,1.2468,0
34.59,-0.4326,-0.7616,0.0644,-0.2500,-0.7500,0.1829,1.2481,0
34.62,-0.4313,-0.7615,0.0644,-0.2500,-0.7500,0.1817,1.2494,0
34.66,-0.4301,-0.7614,0.0619,-0.2500,-0.7500,0.1804,1.2506,0
34.69,-0.4288,-0.7613,0.0619,-0.2500,-0.7500,0.1792,1.2519,0
34.72,-0.4275,-0.7612,0.0619,-0.2500,-0.7500,0.1779,1.2532,0
34.75,-0.4262,-0.7612,0.0619,-0.2500,-0.7500,0.1766,1.2545,0
34.78,-0.4249,-0.7611,0.0619,-0.2500,-0.7500,0.1753,1.2558,0
34.82,-0.4237,-0.7610,0.0619,-0.2500,-0.7500,0.1740,1.2571,0
34.85,-0.4224,-0.7609,0.0619,-0.2500,-0.7500,0.1727,1.2584,0
34.88,-0.4211,-0.7608,0.0619,-0.2500,-0.7500,0.1714,1.2597,0
34.91,-0.4199,-0.7608,0.0644,-0.2500,-0.7500,0.1702,1.2609,0
34.94,-0.4186,-0.7607,0.0644,-0.2500,-0.7500,0.1689,1.2622,0
34.98,-0.4173,-0.7606,0.0644,-0.2500,-0.7500,0.1676,1.2635,0
35.01,-0.4160,-0.7605,0.0644,-0.2500,-0.7500,0.1663,1.2647,0
35.04,-0.4147,-0.7604,0.0644,-0.2500,-0.7500,0.1651,1.2660,0
35.07,-0.4134,-0.7604,0.0644,-0.2500,-0.7500,0.1638,1.2673,0
35.10,-0.4122,-0.7603,0.0644,-0.2500,-0.7500,0.1625,1.2686,0
35.14,-0.4109,-0.7602,0.0644,-0.2500,-0.7500,0.1612,1.2699,0
35.17,-0.4096,-0.7601,0.0644,-0.2500,-0.7500,0.1599,1.2712,0
35.20,-0.4084,-0.7600,0.0619,-0.2500,-0.7500,0.1587,1.2724,0
35.23,-0.4071,-0.7599,0.0619,-0.2500,-0.7500,0.1574,1.2737,0
35.26,-0.4058,-0.7599,0.0619,-0.2500,-0.7500,0.1561,1.2750,0
35.30,-0.4045,-0.7598,0.0619,-0.2500,-0.7500,0.1548,1.2763,0
35.33,-0.4032,-0.7597,0.0619,-0.2500,-0.7500,0.1535,1.2776,0
35.36,-0.4019,-0.7596,0.0619,-0.2500,-0.7500,0.1522,1.2788,0
35.39,-0.4007,-0.7595,0.0619,-0.2500,-0.7500,0.1510,1.2801,0
35.42,-0.3994,-0.7595,0.0644,-0.2500,-0.7500,0.1497,1.2813,0
35.46,-0.3981,-0.7594,0.0644,-0.2500,-0.7500,0.1484,1.2826,0
35.49,-0.3969,-0.7593,0.0644,-0.2500,-0.7500,0.1472,1.2839,0
35.52,-0.3956,-0.7592,0.0644,-0.2500,-0.7500,0.1459,1.2852,0
35.55,-0.3943,-0.7591,0.0644,-0.2500,-0.7500,0.1446,1.2865,0
35.58,-0.3930,-0.7591,0.0644,-0.2500,-0.7500,0.1433,1.2878,0
35.62,-0.3917,-0.7590,0.0644,-0.2500,-0.7500,0.1420,1.2891,0
35.65,-0.3904,-0.7589,0.0644,-0.2500,-0.7500,0.1407,1.2904,0
35.68,-0.3892,-0.7588,0.0644,-0.2500,-0.7500,0.1394,1.2916,0
35.71,-0.3879,-0.7587,0.0619,-0.2500,-0.7500,0.1382,1.2929,0
35.74,-0.3867,-0.7587,0.0619,-0.2500,-0.7500,0.1369,1.2942,0
35.78,-0.3854,-0.7586,0.0619,-0.2500,-0.7500,0.1356,1.2954,0
35.81,-0.3841,-0.7585,0.0619,-0.2500,-0.7500,0.1343,1.2967,0
35.84,-0.3828,-0.7584,0.0619,-0.2500,-0.7500,0.1331,1.2980,0
35.87,-0.3815,-0.7583,0.0619,-0.2500,-0.7500,0.1318,1.2993,0
35.90,-0.3802,-0.7583,0.0619,-0.2500,-0.7500,0.1305,1.3006,0
35.94,-0.3790,-0.7582,0.0644,-0.2500,-0.7500,0.1293,1.3018,0
35.97,-0.3777,-0.7581,0.0644,-0.2500,-0.7500,0.1280,1.3031,0
36.00,-0.3764,-0.7580,0.0644,-0.2500,-0.7500,0.1267,1.3044,0
36.03,-0.3752,-0.7579,0.0644,-0.2500,-0.7500,0.1254,1.3057,0
36.06,-0.3739,-0.7578,0.0644,-0.2500,-0.7500,0.1241,1.3070,0
36.10,-0.3726,-0.7578,0.0644,-0.2500,-0.7500,0.1228,1.3083,0
36.13,-0.3713,-0.7577,0.0644,-0.2500,-0.7500,0.1215,1.3095,0
36.16,-0.3700,-0.7576,0.0644,-0.2500,-0.7500,0.1203,1.3108,0
36.19,-0.3687,-0.7575,0.0644,-0.2500,-0.7500,0.1190,1.3121,0
36.22,-0.3675,-0.7574,0.0619,-0.2500,-0.7500,0.1177,1.3133,0
36.26,-0.3662,-0.7574,0.0619,-0.2500,-0.7500,0.1165,1.3146,0
36.29,-0.3649,-0.7573,0.0619,-0.2500,-0.7500,0.1152,1.3159,0
36.32,-0.3637,-0.7572,0.0619,-0.2500,-0.7500,0.1139,1.3172,0
36.35,-0.3624,-0.7571,0.0619,-0.2500,-0.7500,0.1126,1.3185,0
36.38,-0.3611,-0.7570,0.0619,-0.2500,-0.7500,0.1113,1.3198,0
36.42,-0.3598,-0.7570,0.0619,-0.2500,-0.7500,0.1100,1.3211,0
36.45,-0.3585,-0.7569,0.0619,-0.2500,-0.7500,0.1087,1.3224,0
36.48,-0.3573,-0.7568,0.0644,-0.2500,-0.7500,0.1075,1.3236,0
36.51,-0.3560,-0.7567,0.0644,-0.2500,-0.7500,0.1062,1.3249,0
36.54,-0.3547,-0.7566,0.0644,-0.2500,-0.7500,0.1049,1.3262,0
36.58,-0.3534,-0.7566,0.0644,-0.2500,-0.7500,0.1036,1.3274,0
36.61,-0.3522,-0.7565,0.0644,-0.2500,-0.7500,0.1024,1.3287,0
36.64,-0.3509,-0.7564,0.0644,-0.2500,-0.7500,0.1011,1.3300,0
36.67,-0.3496,-0.7563,0.0644,-0.2500,-0.7500,0.0998,1.3313,0
36.70,-0.3483,-0.7562,0.0644,-0.2500,-0.7500,0.0985,1.3326,0
36.74,-0.3470,-0.7561,0.0644,-0.2500,-0.7500,0.0972,1.3339,0
36.77,-0.3458,-0.7561,0.0619,-0.2500,-0.7500,0.0960,1.3351,0
36.80,-0.3445,-0.7560,0.0619,-0.2500,-0.7500,0.0947,1.3364,0
36.83,-0.3432,-0.7559,0.0619,-0.2500,-0.7500,0.0934,1.3377,0
36.86,-0.3419,-0.7558,0.0619,-0.2500,-0.7500,0.0921,1.3390,0
36.90,-0.3407,-0.7557,0.0619,-0.2500,-0.7500,0.0908,1.3402,0
36.93,-0.3394,-0.7557,0.0619,-0.2500,-0.7500,0.0895,1.3415,0
36.96,-0.3381,-0.7556,0.0619,-0.2500,-0.7500,0.0883,1.3428,0
36.99,-0.3369,-0.7555,0.0644,-0.2500,-0.7500,0.0870,1.3440,0
37.02,-0.3356,-0.7554,0.0644,-0.2500,-0.7500,0.0858,1.3453,0
37.06,-0.3343,-0.7553,0.0644,-0.2500,-0.7500,0.0845,1.3466,0
37.09,-0.3330,-0.7553,0.0644,-0.2500,-0.7500,0.0832,1.3479,0
37.12,-0.3317,-0.7552,0.0644,-0.2500,-0.7500,0.0819,1.3492,0
37.15,-0.3304,-0.7551,0.0644,-0.2500,-0.7500,0.0806,1.3505,0
37.18,-0.3292,-0.7550,0.0644,-0.2500,-0.7500,0.0793,1.3518,0
37.22,-0.3279,-0.7549,0.0644,-0.2500,-0.7500,0.0780,1.3531,0
37.25,-0.3266,-0.7548,0.0644,-0.2500,-0.7500,0.0767,1.3543,0
37.28,-0.3254,-0.7548,0.0619,-0.2500,-0.7500,0.0755,1.3556,0
37.31,-0.3241,-0.7547,0.0619,-0.2500,-0.7500,0.0742,1.3569,0
37.34,-0.3228,-0.7546,0.0619,-0.2500,-0.7500,0.0729,1.3581,0
37.38,-0.3215,-0.7545,0.0619,-0.2500,-0.7500,0.0717,1.3594,0
37.41,-0.3202,-0.7544,0.0619,-0.2500,-0.7500,0.0704,1.3607,0
37.44,-0.3189,-0.7544,0.0619,-0.2500,-0.7500,0.0691,1.3620,0
37.47,-0.3177,-0.7543,0.0619,-0.2500,-0.7500,0.0678,1.3633,0
37.50,-0.3164,-0.7542,0.0619,-0.2500,-0.7500,0.0665,1.3646,0
37.54,-0.3151,-0.7541,0.0644,-0.2500,-0.7500,0.0653,1.3658,0
37.57,-0.3139,-0.7541,0.0644,-0.2500,-0.7500,0.0640,1.3671,0
37.60,-0.3126,-0.7540,0.0644,-0.2500,-0.7500,0.0627,1.3684,0
37.63,-0.3113,-0.7539,0.0644,-0.2500,-0.7500,0.0614,1.3697,0
37.66,-0.3100,-0.7538,0.0644,-0.2500,-0.7500,0.0601,1.3710,0
37.70,-0.3087,-0.7537,0.0644,-0.2500,-0.7500,0.0588,1.3722,0
37.73,-0.3074,-0.7536,0.0644,-0.2500,-0.7500,0.0576,1.3735,0
37.76,-0.3062,-0.7536,0.0644,-0.2500,-0.7500,0.0563,1.3748,0
37.79,-0.3049,-0.7535,0.0644,-0.2500,-0.7500,0.0550,1.3761,0
37.82,-0.3037,-0.7534,0.0619,-0.2500,-0.7500,0.0538,1.3773,0
37.86,-0.3024,-0.7533,0.0619,-0.2500,-0.7500,0.0525,1.3786,0
37.89,-0.3011,-0.7532,0.0619,-0.2500,-0.7500,0.0512,1.3799,0
37.92,-0.2998,-0.7532,0.0619,-0.2500,-0.7500,0.0499,1.3812,0
37.95,-0.2985,-0.7531,0.0619,-0.2500,-0.7500,0.0486,1.3825,0
37.98,-0.2972,-0.7530,0.0619,-0.2500,-0.7500,0.0473,1.3838,0
38.02,-0.2959,-0.7529,0.0619,-0.2500,-0.7500,0.0460,1.3850,0
38.05,-0.2947,-0.7528,0.0644,-0.2500,-0.7500,0.0448,1.3863,0
38.08,-0.2934,-0.7528,0.0644,-0.2500,-0.7500,0.0435,1.3876,0
38.11,-0.2922,-0.7527,0.0644,-0.2500,-0.7500,0.0422,1.3888,0
38.14,-0.2909,-0.7526,0.0644,-0.2500,-0.7500,0.0409,1.3901,0
38.18,-0.2883,-0.7524,0.0644,-0.2500,-0.2500,0.5039,1.3927,0
38.21,-0.2883,-0.7524,0.1188,-0.2500,-0.2500,0.5039,1.3927,0
38.24,-0.2883,-0.7524,0.1733,-0.2500,-0.2500,0.5039,1.3927,0
38.27,-0.2883,-0.7524,0.2228,-0.2500,-0.2500,0.5039,1.3927,0
38.30,-0.2883,-0.7524,0.2723,-0.2500,-0.2500,0.5039,1.3927,0
38.34,-0.2883,-0.7524,0.3169,-0.2500,-0.2500,0.5039,1.3927,0
38.37,-0.2883,-0.7524,0.3615,-0.2500,-0.2500,0.5039,1.3927,0
38.40,-0.2883,-0.7524,0.4060,-0.2500,-0.2500,0.5039,1.3927,0
38.43,-0.2883,-0.7524,0.4456,-0.2500,-0.2500,0.5039,1.3927,0
38.46,-0.2883,-0.7524,0.4902,-0.2500,-0.2500,0.5039,1.3927,0
38.50,-0.2883,-0.7524,0.5249,-0.2500,-0.2500,0.5039,1.3927,0
38.53,-0.2883,-0.7524,0.5645,-0.2500,-0.2500,0.5039,1.3927,0
38.56,-0.2883,-0.7524,0.5991,-0.2500,-0.2500,0.5039,1.3927,0
38.59,-0.2883,-0.7524,0.6338,-0.2500,-0.2500,0.5039,1.3927,0
38.62,-0.2883,-0.7524,0.6685,-0.2500,-0.2500,0.5039,1.3927,0
38.66,-0.2883,-0.7524,0.6982,-0.2500,-0.2500,0.5039,1.3927,0
38.69,-0.2883,-0.7524,0.7279,-0.2500,-0.2500,0.5039,1.3927,0
38.72,-0.2883,-0.7524,0.7576,-0.2500,-0.2500,0.5039,1.3927,0
38.75,-0.2883,-0.7524,0.7873,-0.2500,-0.2500,0.5039,1.3927,0
38.78,-0.2883,-0.7524,0.8121,-0.2500,-0.2500,0.5039,1.3927,0
38.82,-0.2883,-0.7524,0.8418,-0.2500,-0.2500,0.5039,1.3927,0
38.85,-0.2883,-0.7524,0.8665,-0.2500,-0.2500,0.5039,1.3927,0
38.88,-0.2883,-0.7524,0.8913,-0.2500,-0.2500,0.5039,1.3927,0
38.91,-0.2883,-0.7524,0.9111,-0.2500,-0.2500,0.5039,1.3927,0
38.94,-0.2883,-0.7524,0.9358,-0.2500,-0.2500,0.5039,1.3927,0
38.98,-0.2883,-0.7524,0.9556,-0.2500,-0.2500,0.5039,1.3927,0
39.01,-0.2883,-0.7524,0.9755,-0.2500,-0.2500,0.5039,1.3927,0
39.04,-0.2883,-0.7524,0.9953,-0.2500,-0.2500,0.5039,1.3927,0
39.07,-0.2883,-0.7524,1.0151,-0.2500,-0.2500,0.5039,1.3927,0
39.10,-0.2883,-0.7524,1.0349,-0.2500,-0.2500,0.5039,1.3927,0
39.14,-0.2883,-0.7524,1.0547,-0.2500,-0.2500,0.5039,1.3927,0
39.17,-0.2883,-0.7524,1.0695,-0.2500,-0.2500,0.5039,1.3927,0
39.20,-0.2883,-0.7524,1.0844,-0.2500,-0.2500,0.5039,1.3927,0
39.23,-0.2883,-0.7524,1.0992,-0.2500,-0.2500,0.5039,1.3927,0
39.26,-0.2883,-0.7524,1.1190,-0.2500,-0.2500,0.5039,1.3927,0
39.30,-0.2883,-0.7524,1.1290,-0.2500,-0.2500,0.5039,1.3927,0
39.33,-0.2883,-0.7524,1.1438,-0.2500,-0.2500,0.5039,1.3927,0
39.36,-0.2883,-0.7524,1.1587,-0.2500,-0.2500,0.5039,1.3927,0
39.39,-0.2883,-0.7524,1.1735,-0.2500,-0.2500,0.5039,1.3927,0
39.42,-0.2883,-0.7524,1.1834,-0.2500,-0.2500,0.5039,1.3927,0
39.46,-0.2883,-0.7524,1.1983,-0.2500,-0.2500,0.5039,1.3927,0
39.49,-0.2883,-0.7524,1.2082,-0.2500,-0.2500,0.5039,1.3927,0
39.52,-0.2883,-0.7524,1.2181,-0.2500,-0.2500,0.5039,1.3927,0
39.55,-0.2883,-0.7524,1.2280,-0.2500,-0.2500,0.5039,1.3927,0
39.58,-0.2883,-0.7524,1.2379,-0.2500,-0.2500,0.5039,1.3927,0
39.62,-0.2883,-0.7524,1.2478,-0.2500,-0.2500,0.5039,1.3927,0
39.65,-0.2883,-0.7524,1.2577,-0.2500,-0.2500,0.5039,1.3927,0
39.68,-0.2883,-0.7524,1.2676,-0.2500,-0.2500,0.5039,1.3927,0
39.71,-0.2883,-0.7524,1.2775,-0.2500,-0.2500,0.5039,1.3927,0
39.74,-0.2883,-0.7524,1.2824,-0.2500,-0.2500,0.5039,1.3927,0
39.78,-0.2883,-0.7524,1.2924,-0.2500,-0.2500,0.5039,1.3927,0
39.81,-0.2883,-0.7524,1.3023,-0.2500,-0.2500,0.5039,1.3927,0
39.84,-0.2883,-0.7524,1.3072,-0.2500,-0.2500,0.5039,1.3927,0
39.87,-0.2883,-0.7524,1.3171,-0.2500,-0.2500,0.5039,1.3927,0
39.90,-0.2883,-0.7524,1.3221,-0.2500,-0.2500,0.5039,1.3927,0
39.94,-0.2880,-0.7512,1.3270,-0.2500,-0.2500,0.5026,1.3940,0
39.97,-0.2877,-0.7499,1.3369,-0.2500,-0.2500,0.5013,1.3953,0
40.00,-0.2874,-0.7487,1.3419,-0.2500,-0.2500,0.5001,1.3966,0
40.03,-0.2871,-0.7474,1.3468,-0.2500,-0.2500,0.4988,1.3979,0
40.06,-0.2868,-0.7462,1.3542,-0.2500,-0.2500,0.4976,1.3991,0
40.10,-0.2866,-0.7450,1.3592,-0.2500,-0.2500,0.4963,1.4004,0
40.13,-0.2863,-0.7437,1.3641,-0.2500,-0.2500,0.4950,1.4017,0
40.16,-0.2860,-0.7424,1.3691,-0.2500,-0.2500,0.4938,1.4029,0
40.19,-0.2858,-0.7412,1.3741,-0.2500,-0.2500,0.4925,1.4042,0
40.22,-0.2855,-0.7399,1.3790,-0.2500,-0.2500,0.4912,1.4055,0
40.26,-0.2853,-0.7387,1.3840,-0.2500,-0.2500,0.4899,1.4068,0
40.29,-0.2851,-0.7375,1.3864,-0.2500,-0.2500,0.4887,1.4080,0
40.32,-0.2848,-0.7362,1.3914,-0.2500,-0.2500,0.4874,1.4093,0
40.35,-0.2846,-0.7349,1.3963,-0.2500,-0.2500,0.4862,1.4106,0
40.38,-0.2844,-0.7337,1.4013,-0.2500,-0.2500,0.4849,1.4119,0
40.42,-0.2842,-0.7324,1.4013,-0.2500,-0.2500,0.4836,1.4132,0
40.45,-0.2839,-0.7311,1.4062,-0.2500,-0.2500,0.4823,1.4145,0
40.48,-0.2837,-0.7298,1.4112,-0.2500,-0.2500,0.4810,1.4158,0
40.51,-0.2835,-0.7286,1.4137,-0.2500,-0.2500,0.4798,1.4170,0
40.54,-0.2833,-0.7274,1.4186,-0.2500,-0.2500,0.4785,1.4183,0
40.58,-0.2831,-0.7260,1.4211,-0.2500,-0.2500,0.4772,1.4196,0
40.61,-0.2830,-0.7248,1.4236,-0.2500,-0.2500,0.4760,1.4208,0
40.64,-0.2828,-0.7235,1.4285,-0.2500,-0.2500,0.4747,1.4221,0
40.67,-0.2826,-0.7223,1.4285,-0.2500,-0.2500,0.4734,1.4234,0
40.70,-0.2824,-0.7210,1.4335,-0.2500,-0.2500,0.4721,1.4247,0
40.74,-0.2822,-0.7197,1.4335,-0.2500,-0.2500,0.4708,1.4260,0
40.77,-0.2821,-0.7184,1.4384,-0.2500,-0.2500,0.4695,1.4273,0
40.80,-0.2819,-0.7172,1.4409,-0.2500,-0.2500,0.4683,1.4285,0
40.83,-0.2817,-0.7159,1.4434,-0.2500,-0.2500,0.4670,1.4299,0
40.86,-0.2816,-0.7147,1.4458,-0.2500,-0.2500,0.4657,1.4311,0
40.90,-0.2814,-0.7134,1.4458,-0.2500,-0.2500,0.4645,1.4324,0
40.93,-0.2813,-0.7121,1.4508,-0.2500,-0.2500,0.4632,1.4336,0
40.96,-0.2811,-0.7108,1.4508,-0.2500,-0.2500,0.4619,1.4349,0
40.99,-0.2810,-0.7096,1.4533,-0.2500,-0.2500,0.4607,1.4362,0
41.02,-0.2808,-0.7083,1.4558,-0.2500,-0.2500,0.4593,1.4375,0
41.06,-0.2807,-0.7070,1.4558,-0.2500,-0.2500,0.4580,1.4388,0
41.09,-0.2805,-0.7058,1.4582,-0.2500,-0.2500,0.4568,1.4400,0
41.12,-0.2804,-0.7045,1.4607,-0.2500,-0.2500,0.4555,1.4414,0
41.15,-0.2802,-0.7032,1.4632,-0.2500,-0.2500,0.4542,1.4426,0
41.18,-0.2801,-0.7020,1.4632,-0.2500,-0.2500,0.4530,1.4439,0
41.22,-0.2800,-0.7007,1.4632,-0.2500,-0.2500,0.4517,1.4452,0
41.25,-0.2798,-0.6994,1.4681,-0.2500,-0.2500,0.4504,1.4465,0
41.28,-0.2797,-0.6981,1.4681,-0.2500,-0.2500,0.4491,1.4477,0
41.31,-0.2796,-0.6969,1.4706,-0.2500,-0.2500,0.4479,1.4490,0
41.34,-0.2794,-0.6956,1.4706,-0.2500,-0.2500,0.4466,1.4503,0
41.38,-0.2793,-0.6943,1.4731,-0.2500,-0.2500,0.4452,1.4516,0
41.41,-0.2792,-0.6931,1.4756,-0.2500,-0.2500,0.4440,1.4528,0
41.44,-0.2791,-0.6918,1.4756,-0.2500,-0.2500,0.4427,1.4541,0
41.47,-0.2789,-0.6905,1.4756,-0.2500,-0.2500,0.4414,1.4554,0
41.50,-0.2788,-0.6892,1.4756,-0.2500,-0.2500,0.4402,1.4567,0
41.54,-0.2787,-0.6880,1.4780,-0.2500,-0.2500,0.4389,1.4579,0
41.57,-0.2786,-0.6866,1.4805,-0.2500,-0.2500,0.4376,1.4593,0
41.60,-0.2785,-0.6854,1.4805,-0.2500,-0.2500,0.4363,1.4606,0
41.63,-0.2783,-0.6841,1.4805,-0.2500,-0.2500,0.4350,1.4618,0
41.66,-0.2782,-0.6829,1.4830,-0.2500,-0.2500,0.4338,1.4631,0
41.70,-0.2781,-0.6816,1.4830,-0.2500,-0.2500,0.4325,1.4644,0
41.73,-0.2780,-0.6803,1.4830,-0.2500,-0.2500,0.4312,1.4656,0
41.76,-0.2779,-0.6790,1.4830,-0.2500,-0.2500,0.4299,1.4669,0
41.79,-0.2778,-0.6778,1.4855,-0.2500,-0.2500,0.4287,1.4682,0
41.82,-0.2777,-0.6764,1.4879,-0.2500,-0.2500,0.4273,1.4695,0
41.86,-0.2776,-0.6752,1.4879,-0.2500,-0.2500,0.4261,1.4708,0
41.89,-0.2775,-0.6739,1.4879,-0.2500,-0.2500,0.4248,1.4721,0
41.92,-0.2774,-0.6726,1.4879,-0.2500,-0.2500,0.4235,1.4734,0
41.95,-0.2773,-0.6714,1.4904,-0.2500,-0.2500,0.4223,1.4746,0
41.98,-0.2772,-0.6701,1.4904,-0.2500,-0.2500,0.4210,1.4759,0
42.02,-0.2771,-0.6688,1.4904,-0.2500,-0.2500,0.4197,1.4772,0
42.05,-0.2770,-0.6675,1.4904,-0.2500,-0.2500,0.4184,1.4785,0
42.08,-0.2768,-0.6662,1.4904,-0.2500,-0.2500,0.4171,1.4797,0
42.11,-0.2768,-0.6650,1.4929,-0.2500,-0.2500,0.4159,1.4810,0
42.14,-0.2767,-0.6637,1.4929,-0.2500,-0.2500,0.4146,1.4822,0
42.18,-0.2766,-0.6625,1.4929,-0.2500,-0.2500,0.4133,1.4835,0
42.21,-0.2765,-0.6612,1.4929,-0.2500,-0.2500,0.4120,1.4848,0
42.24,-0.2764,-0.6599,1.4929,-0.2500,-0.2500,0.4107,1.4861,0
42.27,-0.2763,-0.6586,1.4929,-0.2500,-0.2500,0.4095,1.4874,0
42.30,-0.2762,-0.6574,1.4954,-0.2500,-0.2500,0.4082,1.4886,0
42.34,-0.2761,-0.6560,1.4978,-0.2500,-0.2500,0.4069,1.4900,0
42.37,-0.2760,-0.6548,1.4978,-0.2500,-0.2500,0.4056,1.4913,0
42.40,-0.2759,-0.6535,1.4978,-0.2500,-0.2500,0.4043,1.4925,0
42.43,-0.2758,-0.6522,1.4978,-0.2500,-0.2500,0.4030,1.4938,0
42.46,-0.2757,-0.6509,1.4978,-0.2500,-0.2500,0.4017,1.4951,0
42.50,-0.2756,-0.6496,1.4978,-0.2500,-0.2500,0.4004,1.4964,0
42.53,-0.2755,-0.6484,1.5003,-0.2500,-0.2500,0.3992,1.4976,0
42.56,-0.2754,-0.6471,1.5003,-0.2500,-0.2500,0.3979,1.4989,0
42.59,-0.2753,-0.6458,1.5003,-0.2500,-0.2500,0.3966,1.5002,0
42.62,-0.2752,-0.6446,1.5003,-0.2500,-0.2500,0.3954,1.5015,0
42.66,-0.2751,-0.6433,1.5003,-0.2500,-0.2500,0.3941,1.5028,0
42.69,-0.2750,-0.6420,1.5003,-0.2500,-0.2500,0.3928,1.5041,0
42.72,-0.2750,-0.6408,1.4978,-0.2500,-0.2500,0.3916,1.5053,0
42.75,-0.2749,-0.6394,1.5003,-0.2500,-0.2500,0.3902,1.5066,0
42.78,-0.2748,-0.6381,1.5003,-0.2500,-0.2500,0.3889,1.5079,0
42.82,-0.2747,-0.6370,1.5003,-0.2500,-0.2500,0.3878,1.5091,0
42.85,-0.2746,-0.6357,1.5003,-0.2500,-0.2500,0.3865,1.5104,0
42.88,-0.2745,-0.6344,1.5003,-0.2500,-0.2500,0.3852,1.5117,0
42.91,-0.2744,-0.6331,1.5003,-0.2500,-0.2500,0.3839,1.5130,0
42.94,-0.2743,-0.6318,1.5003,-0.2500,-0.2500,0.3826,1.5142,0
42.98,-0.2742,-0.6306,1.5003,-0.2500,-0.2500,0.3813,1.5155,0
43.01,-0.2741,-0.6293,1.5003,-0.2500,-0.2500,0.3800,1.5168,0
43.04,-0.2741,-0.6280,1.5003,-0.2500,-0.2500,0.3788,1.5181,0
43.07,-0.2740,-0.6267,1.5003,-0.2500,-0.2500,0.3775,1.5194,0
43.10,-0.2739,-0.6255,1.5028,-0.2500,-0.2500,0.3762,1.5206,0
43.14,-0.2738,-0.6242,1.5028,-0.2500,-0.2500,0.3750,1.5219,0
43.17,-0.2737,-0.6229,1.5028,-0.2500,-0.2500,0.3737,1.5232,0
43.20,-0.2736,-0.6216,1.5028,-0.2500,-0.2500,0.3724,1.5245,0
43.23,-0.2735,-0.6203,1.5028,-0.2500,-0.2500,0.3711,1.5258,0
43.26,-0.2734,-0.6191,1.5028,-0.2500,-0.2500,0.3698,1.5270,0
43.30,-0.2734,-0.6178,1.5028,-0.2500,-0.2500,0.3685,1.5283,0
43.33,-0.2733,-0.6165,1.5028,-0.2500,-0.2500,0.3672,1.5296,0
43.36,-0.2732,-0.6152,1.5028,-0.2500,-0.2500,0.3659,1.5309,0
43.39,-0.2731,-0.6139,1.5028,-0.2500,-0.2500,0.3647,1.5322,0
43.42,-0.2730,-0.6127,1.5053,-0.2500,-0.2500,0.3634,1.5334,0
43.46,-0.2729,-0.6114,1.5053,-0.2500,-0.2500,0.3621,1.5347,0
43.49,-0.2728,-0.6101,1.5053,-0.2500,-0.2500,0.3609,1.5360,0
43.52,-0.2728,-0.6088,1.5053,-0.2500,-0.2500,0.3596,1.5373,0
43.55,-0.2727,-0.6076,1.5053,-0.2500,-0.2500,0.3583,1.5386,0
43.58,-0.2726,-0.6063,1.5053,-0.2500,-0.2500,0.3570,1.5399,0
43.62,-0.2725,-0.6050,1.5053,-0.2500,-0.2500,0.3557,1.5411,0
43.65,-0.2724,-0.6037,1.5053,-0.2500,-0.2500,0.3544,1.5424,0
43.68,-0.2723,-0.6024,1.5053,-0.2500,-0.2500,0.3531,1.5437,0
43.71,-0.2723,-0.6011,1.5053,-0.2500,-0.2500,0.3518,1.5450,0
43.74,-0.2722,-0.5999,1.5053,-0.2500,-0.2500,0.3506,1.5463,0
43.78,-0.2721,-0.5986,1.5053,-0.2500,-0.2500,0.3493,1.5476,0
43.81,-0.2720,-0.5973,1.5053,-0.2500,-0.2500,0.3480,1.5489,0
43.84,-0.2719,-0.5961,1.5077,-0.2500,-0.2500,0.3468,1.5501,0
43.87,-0.2718,-0.5948,1.5077,-0.2500,-0.2500,0.3455,1.5514,0
43.90,-0.2718,-0.5936,1.5053,-0.2500,-0.2500,0.3442,1.5526,0
43.94,-0.2717,-0.5923,1.5053,-0.2500,-0.2500,0.3430,1.5539,0
43.97,-0.2716,-0.5910,1.5053,-0.2500,-0.2500,0.3417,1.5552,0
44.00,-0.2715,-0.5897,1.5053,-0.2500,-0.2500,0.3404,1.5565,0
44.03,-0.2714,-0.5884,1.5053,-0.2500,-0.2500,0.3391,1.5578,0
44.06,-0.2713,-0.5871,1.5053,-0.2500,-0.2500,0.3378,1.5590,0
44.10,-0.2713,-0.5859,1.5053,-0.2500,-0.2500,0.3365,1.5603,0
44.13,-0.2712,-0.5846,1.5053,-0.2500,-0.2500,0.3352,1.5616,0
